Img_name,Var_name,Band_001,Band_002,Band_003,Band_004,Band_005,Band_006,Band_007,Band_008,Band_009,Band_010,Band_011,Band_012,Band_013,Band_014,Band_015,Band_016,Band_017,Band_018,Band_019,Band_020,Band_021,Band_022,Band_023,Band_024,Band_025,Band_026,Band_027,Band_028,Band_029,Band_030,Band_031,Band_032,Band_033,Band_034,Band_035,Band_036,Band_037,Band_038,Band_039,Band_040,Band_041,Band_042,Band_043,Band_044,Band_045,Band_046,Band_047,Band_048,Band_049,Band_050,Band_051,Band_052,Band_053,Band_054,Band_055,Band_056,Band_057,Band_058,Band_059,Band_060,Band_061,Band_062,Band_063,Band_064,Band_065,Band_066,Band_067,Band_068,Band_069,Band_070,Band_071,Band_072,Band_073,Band_074,Band_075,Band_076,Band_077,Band_078,Band_079,Band_080,Band_081,Band_082,Band_083,Band_084,Band_085,Band_086,Band_087,Band_088,Band_089,Band_090,Band_091,Band_092,Band_093,Band_094,Band_095,Band_096,Band_097,Band_098,Band_099,Band_100,Band_101,Band_102,Band_103,Band_104,Band_105,Band_106,Band_107,Band_108,Band_109,Band_110,Band_111,Band_112,Band_113,Band_114,Band_115,Band_116,Band_117,Band_118,Band_119,Band_120,Band_121,Band_122,Band_123,Band_124,Band_125,Band_126,Band_127,Band_128,Band_129,Band_130,Band_131,Band_132,Band_133,Band_134,Band_135,Band_136,Band_137,Band_138,Band_139,Band_140,Band_141,Band_142,Band_143,Band_144,Band_145,Band_146,Band_147,Band_148,Band_149,Band_150,Band_151,Band_152,Band_153,Band_154,Band_155,Band_156,Band_157,Band_158,Band_159,Band_160,Band_161,Band_162,Band_163,Band_164,Band_165,Band_166,Band_167,Band_168,Band_169,Band_170,Band_171,Band_172,Band_173,Band_174,Band_175,Band_176,Band_177,Band_178,Band_179,Band_180,Band_181,Band_182,Band_183,Band_184,Band_185,Band_186,Band_187,Band_188,Band_189,Band_190,Band_191,Band_192,Band_193,Band_194,Band_195,Band_196,Band_197,Band_198,Band_199,Band_200,Band_201,Band_202,Band_203,Band_204,Band_205,Band_206,Band_207,Band_208,Band_209,Band_210,Band_211,Band_212,Band_213,Band_214,Band_215,Band_216,Band_217,Band_218,Band_219,Band_220,Band_221,Band_222,Band_223,Band_224,Band_225,Band_226,Band_227,Band_228,Band_229,Band_230,Band_231,Band_232,Band_233,Band_234,Band_235,Band_236,Band_237,Band_238,Band_239,Band_240,Band_241,Band_242,Band_243,Band_244,Band_245,Band_246,Band_247,Band_248,Band_249,Band_250,Band_251,Band_252,Band_253,Band_254,Band_255,Band_256
38551,mean,30990.38,31139.68,31306.64,31420.79,31844.71,32386.98,32681.58,32991.42,33403.12,33973.04,34488.69,34798.50,35014.17,35254.85,35592.48,35952.78,36145.74,36213.81,36091.17,35945.67,35828.97,35723.66,35576.99,35268.28,34833.13,34425.47,33919.62,32837.39,31401.83,29466.76,27940.31,26829.92,26158.59,25814.02,25625.72,25470.02,25290.24,25143.75,25047.33,25043.76,25069.18,25166.80,25293.55,25460.96,25639.71,25791.78,25917.56,25994.67,26008.57,25964.36,25866.35,25712.68,25498.37,25200.00,24812.64,24335.48,23759.11,23110.03,22335.28,21473.79,20547.32,19624.92,18717.47,17943.80,17350.77,16854.46,16225.13,15157.40,13830.13,12996.52,11137.19,9758.30,8622.19,7804.65,7167.31,6739.36,6450.73,6256.73,6120.66,6057.30,6000.98,5967.50,5974.45,6058.78,6164.97,6280.26,6425.62,6605.15,6811.77,7008.89,7211.01,7415.66,7614.23,7810.60,7962.15,8121.85,8290.01,8449.20,8615.60,8751.38,8874.64,8984.49,9087.42,9199.61,9286.36,9381.19,9456.13,9522.89,9588.08,9640.39,9689.10,9727.43,9749.80,9763.03,9756.09,9731.64,9680.61,9602.00,9504.74,9376.08,9203.78,9037.34,8912.71,8831.09,8729.30,8589.84,8431.96,8305.97,8175.51,8016.53,7807.39,7595.60,7396.77,7256.87,7134.54,7043.26,6963.85,6900.20,6848.15,6818.03,6714.63,6619.97,6568.16,6423.20,6300.99,6295.22,5990.57,5812.33,5499.34,5032.03,4546.40,3899.94,3096.71,2506.33,2055.55,1766.36,1610.59,1470.56,1388.03,1371.94,1359.27,1353.89,1373.40,1400.97,1449.45,1504.49,1541.83,1590.65,1632.23,1686.06,1748.08,1817.03,1889.61,1962.43,2025.79,2094.52,2143.27,2183.53,2213.59,2260.52,2303.41,2358.08,2393.58,2441.85,2463.93,2493.45,2526.61,2542.12,2560.33,2575.41,2603.05,2623.14,2650.42,2693.42,2716.84,2735.17,2755.79,2763.08,2756.08,2764.01,2766.82,2768.08,2765.48,2763.39,2743.70,2734.43,2729.95,2729.83,2725.62,2716.39,2653.97,2593.38,2519.46,2466.07,2417.35,2379.32,2327.29,2259.90,2223.29,2184.76,2135.43,2089.97,2045.40,1990.23,1923.54,1870.65,1820.55,1759.24,1712.04,1665.81,1627.43,1570.68,1535.37,1502.74,1447.85,1413.14,1374.22,1335.29,1287.65,1254.07,1211.55,1160.72,1114.87,1074.78,1038.48,1003.41,957.97,940.84,899.22,864.35,822.60,796.39,757.91,731.00,712.40,694.83
38551,std_dev,6168.13,6227.21,6244.43,6235.58,6284.59,6353.11,6377.95,6357.35,6364.04,6415.81,6444.60,6457.87,6445.66,6434.57,6454.60,6493.06,6514.46,6521.61,6496.61,6470.52,6457.32,6450.36,6452.43,6437.44,6404.35,6386.29,6357.98,6290.41,6240.40,6118.87,6054.75,5979.46,5907.63,5880.15,5857.68,5845.08,5834.62,5819.27,5803.40,5788.76,5777.76,5755.04,5738.15,5728.08,5718.96,5711.12,5705.15,5699.19,5682.05,5658.99,5633.18,5598.62,5567.70,5527.07,5480.09,5420.36,5369.01,5316.96,5250.91,5164.56,5072.07,4968.72,4859.56,4760.53,4689.16,4630.76,4556.50,4375.87,4138.06,4089.03,3728.04,3466.27,3218.03,3023.37,2859.15,2737.15,2643.95,2585.98,2537.23,2517.48,2495.14,2479.99,2476.73,2499.62,2524.34,2552.75,2583.77,2629.20,2680.60,2725.76,2769.31,2812.11,2855.62,2892.14,2915.80,2947.75,2976.72,3006.05,3034.15,3056.88,3080.22,3093.63,3107.56,3120.49,3130.09,3130.60,3136.89,3140.66,3141.34,3137.65,3137.52,3131.54,3125.75,3113.00,3102.12,3089.07,3075.58,3053.80,3030.38,3002.18,2963.31,2921.39,2893.51,2873.81,2855.66,2820.86,2780.95,2749.60,2717.54,2674.60,2625.57,2568.52,2519.94,2481.00,2453.66,2428.65,2406.39,2382.26,2363.79,2351.23,2315.31,2281.13,2264.27,2208.63,2169.55,2173.85,2086.00,2051.12,1979.35,1868.59,1745.62,1587.74,1334.21,1154.89,1003.84,897.31,848.05,785.08,756.42,757.76,752.53,754.36,760.26,771.33,791.12,815.22,833.05,846.15,861.68,876.62,899.34,925.20,944.75,971.36,991.72,1013.18,1023.48,1033.98,1046.61,1057.82,1070.19,1086.44,1096.09,1110.50,1111.44,1117.81,1118.65,1122.33,1126.54,1127.85,1134.79,1136.41,1141.88,1152.54,1153.87,1162.28,1168.37,1160.80,1154.33,1151.65,1147.77,1141.92,1135.13,1129.67,1117.03,1111.26,1103.21,1099.74,1097.47,1090.08,1077.06,1045.26,1025.78,1003.62,992.11,980.98,964.78,949.41,935.12,923.87,914.87,889.33,872.92,854.29,836.34,817.48,790.11,776.46,754.40,741.05,723.81,701.24,689.68,671.47,659.79,642.97,623.95,608.52,588.15,575.70,557.94,533.76,522.56,500.08,482.62,465.15,449.25,436.79,421.53,404.32,384.04,369.93,347.12,331.56,314.85,292.67
38552,mean,32230.04,32378.15,32510.52,32592.69,33049.31,33585.74,33922.36,34213.36,34634.68,35248.41,35774.40,36120.84,36319.41,36573.67,36908.96,37274.45,37487.47,37551.77,37438.90,37254.18,37143.23,37026.27,36856.68,36547.91,36089.89,35674.92,35132.44,33982.95,32453.64,30361.19,28702.11,27488.26,26723.54,26325.21,26081.62,25888.95,25675.72,25480.26,25372.55,25358.03,25382.60,25487.83,25648.33,25840.06,26026.50,26198.83,26342.63,26429.81,26463.83,26417.62,26317.50,26161.68,25932.96,25623.81,25223.73,24725.71,24123.12,23430.38,22618.53,21707.22,20724.97,19751.42,18790.43,17973.22,17342.21,16802.43,16155.33,15072.54,13725.56,12864.34,11013.72,9641.43,8539.19,7737.32,7126.99,6703.45,6423.12,6246.43,6106.83,6036.98,5982.28,5939.21,5948.50,6016.80,6105.62,6208.43,6327.68,6505.56,6695.36,6876.13,7064.77,7247.52,7434.07,7604.09,7752.60,7900.49,8047.36,8206.94,8353.35,8483.98,8595.85,8695.27,8791.82,8895.08,8981.81,9075.04,9150.28,9226.92,9288.50,9348.26,9406.73,9453.91,9473.82,9504.53,9499.48,9477.25,9428.08,9357.78,9269.38,9140.73,8957.49,8796.31,8666.46,8583.66,8489.14,8345.86,8197.28,8067.16,7938.21,7782.31,7579.54,7374.20,7181.04,7044.26,6927.22,6840.44,6759.31,6697.92,6647.97,6625.27,6531.03,6438.44,6390.85,6243.38,6129.54,6126.39,5845.53,5672.89,5377.60,4927.66,4475.94,3880.51,3123.19,2578.60,2148.43,1866.43,1717.35,1570.34,1496.62,1480.26,1460.46,1462.90,1473.45,1506.57,1553.52,1601.85,1642.58,1684.02,1719.11,1772.78,1831.14,1899.78,1961.37,2027.49,2085.57,2153.62,2193.42,2231.91,2258.81,2297.92,2341.50,2375.53,2417.26,2451.73,2471.38,2500.53,2520.17,2537.25,2547.85,2562.66,2586.63,2598.50,2622.86,2662.18,2684.61,2705.30,2719.36,2719.02,2721.43,2736.37,2734.19,2731.91,2726.01,2724.07,2703.27,2699.14,2694.56,2689.29,2688.66,2673.46,2623.25,2563.35,2490.89,2443.34,2388.33,2352.70,2295.40,2240.73,2186.53,2159.81,2124.27,2082.08,2030.61,1984.61,1926.78,1870.01,1825.44,1764.23,1721.54,1680.79,1636.30,1591.52,1560.11,1514.43,1473.80,1428.96,1394.92,1364.88,1322.15,1275.13,1252.01,1202.30,1160.82,1126.80,1070.31,1038.53,1011.92,985.92,955.21,915.86,878.24,861.14,823.11,809.13,745.64,736.51
38552,std_dev,6521.71,6572.16,6616.99,6600.11,6646.02,6712.13,6723.58,6718.35,6714.72,6766.19,6811.26,6808.60,6800.44,6771.21,6798.82,6845.98,6872.39,6876.52,6851.88,6809.93,6805.46,6802.16,6810.53,6800.28,6776.33,6751.98,6734.48,6671.04,6634.79,6517.36,6450.96,6362.68,6281.05,6246.81,6221.13,6201.43,6180.19,6152.92,6139.75,6126.04,6109.01,6098.11,6092.23,6083.24,6084.47,6081.08,6078.22,6068.28,6048.60,6027.47,6004.56,5962.13,5928.71,5882.17,5837.97,5787.36,5727.77,5662.00,5586.71,5492.88,5390.66,5281.52,5152.86,5042.19,4958.89,4896.61,4814.60,4616.18,4361.77,4315.27,3941.07,3680.39,3457.01,3275.58,3112.29,2994.08,2908.56,2854.52,2813.05,2791.77,2776.09,2758.66,2755.17,2774.02,2796.66,2811.20,2836.30,2876.99,2916.83,2947.78,2986.89,3029.57,3070.58,3099.96,3120.44,3143.15,3167.48,3190.03,3215.60,3236.67,3246.45,3255.94,3265.90,3275.88,3284.08,3286.46,3288.16,3292.16,3288.82,3284.70,3286.59,3283.74,3282.57,3273.94,3260.89,3247.06,3230.80,3212.20,3191.64,3159.43,3112.79,3071.74,3043.08,3021.63,3002.59,2969.08,2930.42,2898.63,2861.34,2820.60,2768.25,2708.84,2656.51,2625.82,2595.48,2574.59,2552.62,2531.51,2510.00,2497.21,2460.66,2426.08,2402.04,2343.67,2305.92,2314.53,2228.13,2200.02,2132.63,2026.41,1921.12,1785.70,1545.34,1381.33,1239.48,1127.09,1077.35,1012.21,973.65,975.20,970.76,972.87,984.47,997.20,1015.35,1031.65,1045.55,1056.28,1068.46,1085.76,1106.03,1126.57,1149.31,1169.34,1190.19,1210.90,1220.49,1229.75,1233.77,1243.48,1254.22,1269.92,1282.20,1287.66,1288.71,1290.46,1294.60,1295.21,1292.24,1292.04,1290.12,1290.32,1293.92,1302.45,1304.30,1308.98,1310.77,1301.88,1296.80,1289.69,1283.97,1277.14,1268.45,1256.03,1242.47,1227.92,1223.75,1226.09,1220.02,1214.25,1194.94,1173.45,1150.74,1128.98,1118.46,1110.30,1088.92,1072.94,1053.25,1041.15,1029.20,1012.85,999.66,982.36,963.11,941.53,919.34,896.93,876.30,860.00,842.14,826.86,811.48,794.34,779.42,757.96,750.07,728.38,715.68,698.16,670.91,660.10,636.71,615.34,596.00,568.20,555.55,538.13,518.97,502.64,477.35,461.14,436.28,412.92,396.96,366.91
38553,mean,34028.44,34240.93,34425.40,34587.42,35048.47,35645.04,35975.38,36280.00,36714.71,37343.73,37864.31,38193.44,38383.96,38615.15,38965.62,39302.85,39518.97,39564.32,39428.65,39255.38,39112.22,39008.20,38833.86,38522.28,38056.01,37633.75,37114.21,35996.26,34583.91,32622.02,31107.67,30000.20,29358.86,29061.84,28903.33,28789.92,28636.75,28501.88,28404.30,28393.06,28410.47,28464.80,28571.15,28689.41,28838.09,28972.05,29090.51,29148.89,29159.61,29102.92,28981.70,28815.41,28571.00,28243.98,27821.04,27317.15,26709.21,26022.13,25237.40,24357.43,23395.41,22444.93,21492.25,20688.91,20075.28,19578.65,18920.23,17776.24,16357.09,15573.06,13557.16,12032.38,10754.56,9787.44,9008.07,8486.66,8125.21,7896.75,7735.12,7661.41,7585.32,7551.06,7572.98,7666.75,7791.58,7940.00,8107.32,8326.82,8576.03,8802.12,9026.95,9266.35,9488.81,9698.69,9871.19,10043.42,10213.77,10395.65,10564.21,10716.71,10845.60,10951.00,11057.73,11159.53,11255.23,11352.33,11434.02,11504.05,11564.27,11623.87,11668.79,11712.97,11734.51,11747.91,11738.41,11697.39,11638.63,11554.25,11448.64,11312.02,11113.29,10930.30,10790.86,10705.95,10594.73,10431.28,10261.83,10112.95,9973.83,9790.49,9550.00,9299.44,9062.04,8903.90,8761.28,8655.43,8572.96,8490.61,8431.98,8389.58,8268.00,8145.26,8076.95,7899.38,7761.58,7775.34,7421.26,7220.10,6866.83,6338.73,5778.07,5016.70,4010.02,3254.82,2656.20,2265.84,2056.90,1865.16,1763.28,1744.49,1726.00,1727.63,1754.59,1797.60,1864.11,1934.82,1995.58,2055.71,2118.03,2188.06,2283.19,2373.53,2471.43,2566.22,2646.75,2740.74,2795.61,2842.91,2885.89,2932.37,2985.99,3044.41,3088.99,3134.32,3159.71,3192.13,3224.24,3245.84,3251.14,3280.55,3298.76,3333.40,3364.33,3412.45,3437.88,3466.13,3502.02,3504.94,3494.69,3508.14,3517.39,3522.13,3524.13,3518.01,3491.39,3483.64,3480.91,3477.68,3458.95,3446.43,3383.58,3287.81,3195.59,3112.56,3051.49,3008.13,2932.25,2852.50,2796.57,2760.53,2716.05,2655.06,2595.94,2527.73,2450.62,2382.40,2304.26,2225.62,2177.91,2120.52,2073.56,2009.51,1961.25,1913.09,1861.72,1804.67,1756.61,1703.13,1652.78,1601.33,1531.33,1489.33,1417.83,1382.11,1318.54,1259.02,1208.00,1175.56,1139.36,1082.73,1031.43,990.07,936.21,912.29,884.32,863.41
38553,std_dev,7418.52,7470.90,7504.62,7529.73,7589.71,7684.14,7735.52,7752.00,7812.23,7894.63,7983.90,8003.87,8038.00,8049.75,8104.13,8146.50,8194.41,8211.81,8174.68,8143.61,8119.27,8099.33,8104.92,8053.93,8007.57,7962.41,7907.16,7753.04,7591.58,7322.94,7138.82,6992.28,6893.35,6845.28,6824.57,6805.61,6784.05,6760.95,6748.21,6731.57,6718.28,6706.57,6700.01,6696.49,6696.84,6707.67,6712.58,6698.06,6687.01,6667.78,6640.21,6599.01,6556.03,6491.09,6426.51,6346.45,6261.37,6172.89,6065.26,5949.34,5821.26,5685.99,5544.86,5418.26,5340.52,5276.65,5190.63,4971.50,4709.19,4662.94,4252.51,3943.07,3666.99,3430.06,3220.10,3075.04,2971.60,2908.00,2856.05,2829.85,2807.77,2789.19,2799.39,2820.94,2855.89,2891.55,2928.30,2985.10,3045.86,3095.89,3144.36,3193.57,3241.72,3276.16,3310.35,3342.91,3371.34,3411.65,3441.30,3470.50,3486.80,3502.87,3513.95,3526.06,3532.77,3539.34,3541.64,3541.89,3542.95,3540.81,3540.08,3542.99,3535.90,3530.85,3517.37,3507.28,3489.11,3470.58,3447.21,3407.64,3361.84,3310.67,3281.75,3262.92,3242.51,3199.31,3160.62,3128.85,3089.99,3046.10,2984.77,2925.27,2867.93,2830.86,2795.61,2769.02,2748.82,2723.11,2703.01,2689.07,2644.36,2608.25,2587.40,2531.09,2492.63,2503.19,2409.81,2365.89,2285.78,2161.99,2021.06,1836.70,1536.85,1319.58,1143.15,1025.68,973.89,915.51,881.31,883.30,881.66,875.62,889.13,902.11,928.20,947.33,962.35,972.73,986.40,1011.01,1035.67,1069.01,1089.21,1116.05,1142.29,1169.32,1181.43,1192.50,1204.62,1215.37,1234.76,1254.43,1265.75,1280.26,1284.75,1293.65,1298.94,1298.76,1299.62,1300.78,1308.14,1316.52,1329.03,1334.34,1336.45,1343.07,1347.65,1345.88,1337.61,1334.77,1329.82,1323.87,1321.96,1312.15,1299.95,1284.92,1284.17,1281.53,1279.74,1272.01,1246.99,1224.07,1191.88,1176.92,1155.20,1139.53,1122.90,1105.30,1089.12,1069.77,1060.87,1040.02,1023.51,1005.31,977.23,957.89,925.80,908.51,885.89,870.49,845.69,822.59,808.34,787.08,770.62,752.27,731.84,714.54,693.42,678.50,646.99,634.65,609.18,585.52,570.85,542.31,527.54,504.32,493.55,472.93,451.96,431.03,403.82,385.25,363.10,351.42
38554,mean,31944.13,32134.58,32267.80,32405.97,32808.37,33370.16,33703.79,33996.45,34455.52,35054.45,35572.01,35935.40,36153.43,36411.05,36751.75,37112.71,37350.96,37424.96,37312.51,37159.46,37039.29,36939.99,36750.11,36421.99,35947.78,35478.18,34929.22,33765.41,32228.07,30125.10,28471.61,27254.64,26516.09,26126.21,25890.76,25706.88,25477.58,25296.35,25183.65,25174.06,25220.30,25346.29,25529.57,25752.83,25964.96,26148.78,26303.27,26397.49,26426.30,26380.30,26272.99,26138.33,25925.05,25622.16,25196.40,24698.37,24079.04,23382.98,22550.17,21630.23,20623.89,19631.39,18662.11,17832.06,17197.46,16675.43,16024.32,14916.05,13561.36,12696.96,10838.23,9464.05,8360.89,7566.41,6954.69,6553.04,6265.50,6087.21,5963.90,5885.35,5833.53,5790.39,5805.00,5873.39,5965.58,6071.69,6199.63,6376.12,6567.28,6752.02,6933.57,7133.32,7323.76,7495.48,7637.88,7790.86,7945.11,8098.22,8248.09,8387.19,8502.78,8598.44,8706.20,8806.82,8886.70,8978.44,9057.54,9123.29,9176.48,9237.24,9273.56,9315.00,9338.28,9356.98,9354.56,9319.96,9271.35,9187.33,9087.37,8958.26,8782.94,8620.14,8479.54,8402.92,8306.69,8159.18,8012.09,7883.67,7767.52,7622.63,7421.69,7211.08,7025.39,6890.70,6776.23,6688.36,6618.73,6557.64,6513.47,6489.03,6395.86,6305.86,6254.17,6122.78,6010.93,6006.60,5720.99,5552.99,5249.84,4809.53,4356.63,3757.74,3007.34,2470.16,2058.50,1797.47,1658.42,1524.68,1443.82,1427.51,1411.07,1410.56,1426.05,1448.70,1492.20,1537.87,1573.72,1609.56,1653.10,1697.60,1757.20,1821.48,1879.38,1943.50,1998.76,2064.71,2107.29,2138.64,2166.56,2201.38,2242.23,2285.81,2321.28,2358.48,2382.38,2406.33,2434.17,2450.22,2458.49,2481.07,2492.81,2512.57,2532.50,2568.69,2585.46,2609.86,2625.82,2625.98,2624.60,2623.90,2635.82,2631.80,2637.21,2633.62,2617.69,2606.99,2607.08,2615.13,2599.08,2596.10,2545.11,2485.91,2419.58,2361.48,2320.38,2282.86,2229.77,2170.95,2126.89,2095.26,2054.78,2003.47,1956.07,1911.17,1850.84,1811.81,1744.20,1703.94,1651.53,1604.97,1575.77,1529.02,1503.26,1450.55,1420.46,1380.53,1346.41,1311.40,1264.80,1241.53,1187.63,1163.67,1103.29,1078.04,1034.79,1005.13,975.36,934.90,931.95,868.92,856.64,826.55,788.14,772.39,740.01,741.41
38554,std_dev,7936.70,7987.83,8024.51,8039.93,8099.16,8203.77,8251.66,8259.00,8316.82,8385.08,8472.29,8496.60,8507.07,8501.31,8546.67,8616.17,8650.72,8646.70,8611.88,8572.96,8558.97,8554.69,8543.53,8512.42,8455.73,8414.17,8365.61,8217.60,8054.42,7756.86,7529.29,7318.96,7179.62,7104.42,7069.26,7034.23,6998.10,6964.02,6946.44,6937.56,6930.44,6930.84,6944.39,6946.23,6963.51,6972.74,6983.77,6979.24,6978.71,6945.06,6917.66,6874.65,6825.86,6748.41,6666.72,6572.01,6459.81,6341.67,6191.07,6018.07,5831.10,5636.31,5438.08,5268.41,5149.65,5044.75,4915.69,4642.21,4308.43,4163.05,3707.91,3389.32,3137.65,2946.04,2777.03,2668.40,2579.43,2527.90,2482.57,2460.29,2439.97,2421.89,2424.84,2442.77,2462.96,2485.76,2514.73,2558.77,2603.50,2646.02,2687.48,2737.18,2779.24,2814.39,2836.71,2870.26,2905.15,2942.82,2974.20,3007.36,3028.56,3048.36,3069.01,3087.85,3101.08,3117.23,3125.95,3134.49,3140.15,3147.11,3156.43,3167.38,3166.68,3167.48,3162.30,3158.08,3144.50,3126.84,3102.70,3062.66,3016.21,2966.67,2930.07,2909.68,2886.39,2848.43,2805.06,2768.38,2728.12,2689.26,2629.24,2569.51,2513.87,2474.21,2443.90,2417.46,2395.01,2367.84,2356.56,2347.49,2308.45,2275.39,2257.59,2211.13,2170.27,2174.70,2085.02,2049.89,1971.63,1858.57,1743.65,1596.80,1372.20,1216.38,1086.18,989.38,944.68,880.11,850.09,847.19,840.63,839.88,848.75,866.32,883.28,900.14,910.89,918.83,933.49,950.12,970.32,992.21,1008.68,1032.00,1052.41,1068.59,1081.09,1087.60,1091.24,1099.74,1105.60,1120.29,1132.47,1143.41,1145.19,1152.42,1151.67,1154.33,1152.78,1148.65,1151.56,1148.49,1156.51,1157.68,1164.93,1170.54,1168.86,1162.99,1151.78,1153.16,1142.86,1144.50,1140.99,1136.23,1126.83,1115.70,1109.41,1104.96,1108.32,1102.69,1091.55,1065.64,1040.98,1028.27,1018.44,1012.33,989.18,974.22,953.66,945.91,926.23,912.11,900.90,884.89,874.79,855.94,832.35,809.44,794.95,780.28,755.12,747.01,732.60,718.56,699.66,691.33,664.93,658.36,638.20,623.27,601.80,585.52,576.83,548.15,538.59,513.48,496.48,482.49,462.75,452.47,427.67,414.66,387.00,383.80,353.82,337.39
38555,mean,35375.70,35593.73,35769.60,35928.10,36435.33,37057.08,37439.62,37786.53,38282.13,38974.49,39578.11,39973.94,40215.02,40500.50,40889.72,41288.63,41539.75,41580.16,41421.28,41223.91,41057.37,40900.14,40684.51,40273.04,39698.00,39148.11,38509.24,37233.62,35582.47,33377.61,31702.10,30520.68,29840.35,29512.07,29321.52,29193.86,29025.99,28868.19,28788.85,28764.91,28792.80,28883.76,29006.96,29174.90,29341.00,29502.01,29631.40,29701.02,29731.38,29653.85,29537.86,29370.96,29110.24,28768.13,28330.90,27790.81,27144.42,26405.06,25561.62,24619.08,23598.67,22611.08,21616.28,20759.93,20111.65,19576.55,18916.16,17737.93,16267.23,15391.27,13319.62,11754.13,10465.27,9509.08,8752.21,8247.60,7906.21,7678.36,7528.59,7448.68,7392.45,7352.76,7371.26,7474.94,7610.97,7760.17,7941.68,8172.23,8428.54,8676.20,8925.29,9172.13,9413.15,9635.37,9831.79,10017.81,10211.21,10411.02,10588.10,10756.97,10893.85,11014.65,11134.58,11248.39,11360.12,11455.31,11537.89,11611.12,11663.69,11722.41,11770.94,11814.61,11827.22,11840.76,11828.76,11789.50,11730.33,11650.71,11548.57,11407.82,11211.19,11028.92,10883.53,10793.64,10685.69,10519.84,10340.22,10189.67,10038.11,9849.55,9609.20,9355.32,9116.13,8951.12,8803.16,8694.87,8601.67,8517.78,8449.24,8409.62,8284.29,8164.67,8091.40,7907.74,7755.99,7760.44,7396.32,7187.42,6818.63,6262.77,5675.97,4902.86,3892.71,3142.79,2560.34,2177.53,1980.55,1801.83,1705.02,1686.05,1665.71,1670.24,1692.40,1734.81,1798.98,1870.75,1930.43,1991.51,2054.48,2126.10,2205.08,2305.05,2400.30,2493.99,2579.66,2677.52,2742.66,2798.90,2847.10,2904.18,2967.19,3036.11,3087.71,3156.59,3190.87,3237.10,3273.27,3300.74,3324.83,3346.43,3380.64,3400.59,3441.37,3497.99,3532.85,3560.15,3581.24,3591.96,3585.99,3597.00,3602.03,3600.62,3603.34,3596.33,3571.65,3564.19,3560.62,3562.99,3546.25,3538.22,3467.28,3385.46,3294.47,3232.53,3185.15,3133.34,3064.48,2993.22,2934.47,2894.20,2831.58,2770.99,2709.31,2643.23,2556.41,2485.50,2415.50,2341.06,2279.11,2222.74,2171.92,2095.40,2040.35,1999.23,1932.04,1885.51,1836.09,1782.27,1719.40,1677.67,1620.31,1561.80,1497.44,1456.57,1396.47,1354.13,1303.59,1269.64,1227.64,1183.96,1143.57,1108.54,1049.39,1024.12,1003.41,988.80
38555,std_dev,6165.86,6226.39,6264.03,6267.98,6306.95,6364.35,6372.73,6370.71,6373.17,6424.95,6471.13,6473.42,6453.29,6458.86,6484.09,6520.26,6546.80,6547.85,6529.78,6500.44,6493.99,6496.85,6501.77,6488.23,6464.13,6445.35,6440.96,6378.47,6370.65,6309.93,6295.21,6251.06,6210.82,6191.30,6179.58,6174.12,6169.57,6164.92,6154.96,6136.47,6123.64,6102.04,6073.90,6060.16,6043.67,6029.85,6020.90,6001.19,5988.82,5956.02,5934.38,5901.61,5869.42,5830.52,5791.36,5746.92,5714.89,5674.84,5626.86,5575.20,5504.95,5435.33,5343.86,5253.45,5203.02,5157.75,5102.21,4937.87,4697.57,4698.12,4323.56,4039.70,3770.65,3536.82,3337.25,3192.59,3083.48,3015.54,2971.03,2937.46,2921.58,2902.56,2905.02,2934.25,2973.92,3009.81,3053.48,3110.22,3171.02,3227.11,3285.27,3341.39,3391.55,3434.18,3463.41,3488.07,3526.64,3558.44,3587.78,3615.18,3629.67,3644.10,3652.93,3660.25,3667.75,3668.79,3670.93,3665.08,3658.93,3652.03,3648.83,3642.15,3632.10,3618.25,3605.73,3592.31,3570.73,3548.99,3523.44,3489.66,3443.08,3395.46,3367.54,3353.99,3333.68,3298.87,3256.43,3221.60,3183.11,3137.41,3080.14,3021.25,2967.41,2930.90,2897.57,2870.98,2844.86,2814.52,2792.84,2777.47,2734.19,2690.58,2661.62,2599.77,2557.56,2573.18,2471.06,2439.42,2359.28,2227.51,2080.58,1891.13,1576.63,1335.41,1135.46,997.08,926.96,860.65,828.31,827.23,826.25,826.15,836.68,855.02,879.83,909.83,930.46,950.30,968.78,997.58,1025.57,1059.99,1092.20,1122.24,1151.34,1182.84,1200.14,1218.69,1235.49,1253.10,1268.11,1291.02,1308.72,1332.03,1342.76,1351.86,1358.51,1359.89,1360.52,1365.17,1366.07,1372.27,1380.73,1392.79,1397.44,1403.14,1399.79,1398.23,1390.89,1386.25,1382.53,1375.98,1374.43,1366.91,1351.05,1343.68,1334.30,1327.79,1320.94,1315.03,1295.39,1267.75,1238.87,1222.48,1204.97,1196.62,1175.91,1154.66,1129.87,1114.60,1098.35,1077.87,1059.59,1039.65,1012.77,987.92,961.36,934.20,911.89,888.87,866.09,842.35,822.42,798.41,777.07,758.72,739.21,717.72,698.50,673.85,648.95,629.10,608.43,581.84,559.25,534.55,515.24,494.07,476.75,458.97,437.88,412.48,389.19,366.40,342.83,322.27
