Img_name,Var_name,Band_001,Band_002,Band_003,Band_004,Band_005,Band_006,Band_007,Band_008,Band_009,Band_010,Band_011,Band_012,Band_013,Band_014,Band_015,Band_016,Band_017,Band_018,Band_019,Band_020,Band_021,Band_022,Band_023,Band_024,Band_025,Band_026,Band_027,Band_028,Band_029,Band_030,Band_031,Band_032,Band_033,Band_034,Band_035,Band_036,Band_037,Band_038,Band_039,Band_040,Band_041,Band_042,Band_043,Band_044,Band_045,Band_046,Band_047,Band_048,Band_049,Band_050,Band_051,Band_052,Band_053,Band_054,Band_055,Band_056,Band_057,Band_058,Band_059,Band_060,Band_061,Band_062,Band_063,Band_064,Band_065,Band_066,Band_067,Band_068,Band_069,Band_070,Band_071,Band_072,Band_073,Band_074,Band_075,Band_076,Band_077,Band_078,Band_079,Band_080,Band_081,Band_082,Band_083,Band_084,Band_085,Band_086,Band_087,Band_088,Band_089,Band_090,Band_091,Band_092,Band_093,Band_094,Band_095,Band_096,Band_097,Band_098,Band_099,Band_100,Band_101,Band_102,Band_103,Band_104,Band_105,Band_106,Band_107,Band_108,Band_109,Band_110,Band_111,Band_112,Band_113,Band_114,Band_115,Band_116,Band_117,Band_118,Band_119,Band_120,Band_121,Band_122,Band_123,Band_124,Band_125,Band_126,Band_127,Band_128,Band_129,Band_130,Band_131,Band_132,Band_133,Band_134,Band_135,Band_136,Band_137,Band_138,Band_139,Band_140,Band_141,Band_142,Band_143,Band_144,Band_145,Band_146,Band_147,Band_148,Band_149,Band_150,Band_151,Band_152,Band_153,Band_154,Band_155,Band_156,Band_157,Band_158,Band_159,Band_160
38693,mean,356.36,342.57,328.13,321.64,328.69,337.7,347.68,361.65,374.14,398.07,430.45,463.93,502.87,531.2,566.02,588.11,611.19,639.2,674.77,716.86,754.52,791.36,840.53,901.24,974.25,1080.83,1206.43,1381.82,1586.16,1824.92,2111.31,2405.7,2716.09,2969.88,3205.69,3400.89,3548.8,3692.69,3844,3976.23,4088.56,4167.31,4171.43,4197.68,4158.91,4045.13,3988.49,3943.36,3889.34,3869.76,3879.42,3881.06,3908.99,3963.83,3983.56,3925.29,3861.48,3818.75,3769.32,3721.74,3776.79,3853.32,3813.26,3727.01,3635.86,3471.28,3284.22,3208.85,3143.37,2999.26,2800.73,2616.29,2509.14,2509.07,2579.79,2699.14,3031.86,3764.42,4916.22,6323.03,7812.18,9271.77,10544.26,11673.74,12728.78,13798.52,14887.18,15957.49,17043.78,18049.97,18857.78,19501.18,20137.12,20733.14,21105.33,21270.45,21411.73,21645.07,22003.3,22294.66,22355.27,22371.33,22520.9,22800.7,23080.49,23220.81,23177.25,23158.08,23334.37,23616.15,23841.11,23818.21,23763.66,23836.38,24000.89,24185.12,24274.79,24334.59,24451,24612.15,24689.06,24602.06,24554.26,24668.11,24970.83,25208.03,25211.04,25146.44,24957.69,25027.02,25284.52,25619.27,25782.96,25632.34,25411.92,25241.8,25354.63,25632.98,25928.98,26028.63,25920.96,25745.3,25529.06,25452.99,25466.78,25411.74,25186.83,24830.66,24584.41,24268,23984.14,23720.4,23440.07,23226.14,23149.75,23070.08,23099.04,23272.84,23611.04,23679
38693,std_dev,219.18,163.68,153.48,147.7,147.72,147.34,148.98,156.33,163.65,172.96,185,195.9,210.99,223.42,235.43,247.59,255.4,267.15,282.01,297.78,313.27,327.55,345.28,366.67,393.72,428.51,468.68,524.75,581.87,652.1,729.37,809.21,891.38,959.23,1022.33,1067.19,1104.45,1148.68,1186.87,1220.74,1253.85,1283.72,1287.54,1296.39,1299.9,1280.5,1276.71,1272.06,1268.72,1271.41,1284.58,1286,1302.86,1326.57,1338.15,1328.42,1315.67,1316.49,1305.79,1299.45,1326.65,1347.83,1343.54,1330.24,1322.08,1285.76,1235.21,1224.37,1211.53,1176.24,1124.66,1081.29,1052.78,1063.09,1090.97,1137.13,1232.51,1443.96,1731.74,2042.53,2329.99,2586.58,2763.55,2893.24,3024.33,3135.77,3262.84,3378.04,3483.03,3571.57,3644,3697.3,3760.87,3813.99,3823.87,3819.78,3822.37,3870.96,3906.96,3926.01,3925.03,3915.82,3941.3,3983.39,4019.97,4038.4,4016.3,4007.49,4033.01,4079.61,4103.93,4079.28,4101.42,4086.51,4110.63,4138.52,4164.47,4160.63,4177.94,4205.39,4208.45,4200.46,4187.8,4208.49,4296.02,4291.19,4297.74,4264.61,4250.67,4272.47,4309.32,4392.34,4408.87,4355.63,4340.21,4334.9,4363.09,4406.97,4448.17,4479.83,4522.44,4441.48,4440.07,4447.87,4473.69,4504.73,4522.82,4510.47,4473.47,4566.21,4526.3,4559.37,4579.33,4617.7,4578.16,4547.82,4532.34,4608.21,4679.28,4763.82
38694,mean,347.74,332.75,320.6,321.63,323.14,338.63,336.05,352.63,369.4,388.62,416.82,450.2,486.4,523.83,551.48,572.97,597.25,623.73,658,696.59,736.06,771.4,818.46,884.33,961.77,1069.37,1202.31,1380.13,1591.73,1826.25,2117.78,2401.47,2699.15,2947.02,3169.8,3367.71,3506.82,3651.27,3808.07,3941.76,4054.37,4149.06,4164.41,4195.72,4180.41,4069.81,4019.13,3994.88,3939.94,3930.37,3953.78,3950.87,3978.76,4038.38,4062.42,4015.29,3946.86,3911.97,3875.41,3829.16,3874.54,3957.54,3929.04,3827.96,3721.27,3548.17,3350.95,3264.11,3195.38,3045.57,2834.54,2631.42,2497.51,2487.21,2547.52,2666.06,3009.35,3786.16,5004.61,6398.8,7825.06,9185.88,10374.42,11408.54,12362.27,13269.05,14184.73,15094.79,15993.3,16834.89,17491.52,18008.46,18529.78,19049.68,19363.36,19516.64,19621.52,19845.63,20175.76,20474.52,20563.2,20591.58,20708.11,20983.19,21296.03,21438.47,21384.7,21366.15,21513.35,21774.15,22026.31,22072.94,21979.26,22068.31,22207.64,22402.39,22511.44,22596.08,22728.86,22853.99,22928.66,22862.54,22835.13,22974.03,23271.97,23485.58,23540.76,23486.89,23324.98,23327.3,23616.42,23955.22,24121.76,24041.57,23770.1,23609.05,23734.15,24003.71,24283.69,24425.78,24374.49,24217.38,24051.12,24015.03,23986.07,24007.94,23896.91,23646.12,23431.65,23139.64,22966.5,22761.39,22561.51,22354.07,22256.1,22204.68,22229.03,22451.09,22637.84,22716.22
38694,std_dev,224.2,199.32,186.2,181.51,176.57,179.07,180.87,188.1,195.05,203.6,218.39,234.02,249.7,265.79,280.32,292.74,305.37,319.5,338.34,355.36,373,392.07,413.53,443.09,475.43,514.53,564.69,626.68,698.37,773.05,861.7,943.1,1029.9,1101.21,1164.5,1224.42,1263.4,1310.2,1362.53,1404.2,1443.16,1480.13,1493.51,1514.9,1526.81,1506.83,1510.54,1517.63,1515.44,1521.55,1548.88,1557.65,1571.01,1599.69,1618.86,1614.44,1604.81,1615.71,1613.23,1603.43,1631.92,1672.41,1666.73,1646.78,1631.69,1592.71,1535.29,1516.89,1509.08,1462.96,1401.45,1340.22,1297.5,1292.76,1323.74,1366.88,1485.03,1758.96,2126.69,2474.24,2795.26,3071.13,3288.46,3456.67,3604.2,3743.86,3883.65,4011.64,4144.2,4274.45,4354.84,4414.12,4485.84,4538.29,4583.34,4577.83,4595.51,4662.88,4702.17,4754.33,4762.98,4755.59,4764.51,4825.67,4888.14,4912.45,4891.01,4879.04,4923.32,4963.03,5006.89,5027.91,5006.97,5019.93,5052.89,5093.1,5119.44,5140.97,5169.55,5214.58,5168.82,5203.46,5176.47,5221.52,5279.15,5344.5,5329.4,5319.5,5286.59,5291.78,5386,5425.97,5502.6,5465.96,5398.98,5396.63,5414.01,5491.16,5551.11,5585.08,5605.03,5555.14,5504.28,5563.76,5589.17,5638.62,5615.74,5604,5617.84,5609,5669.02,5686.66,5715.78,5676.13,5618.4,5648.74,5663.98,5729.46,5821,5997.92
38695,mean,411.76,398.48,380.88,381.1,385.37,395.04,398.62,422.16,440,464.02,492.75,524.43,559.57,591.99,627.74,656.25,689.83,715.92,752.61,792.42,829.17,865.81,916.04,985.93,1063.39,1163.93,1282.35,1441.29,1623.43,1829.8,2076.33,2324.62,2585.48,2806.03,3010.74,3203.75,3342.09,3491.26,3645.39,3780.17,3903.99,4005.63,4048.96,4121.03,4143.27,4090.49,4071.69,4082.2,4059.4,4069.09,4114.86,4135.83,4192.65,4269.65,4312.36,4283.14,4238.46,4215.12,4198.25,4163.35,4224.53,4320.14,4303.04,4241.32,4180.22,4037.65,3868.54,3789.58,3715.18,3558.84,3340.55,3130.37,2986.59,2965.41,3019.57,3140.04,3494.68,4273.52,5463.08,6833.39,8238.37,9586.97,10745.98,11734.84,12681,13557.83,14464.12,15352.6,16242.64,17074.36,17740.59,18258.31,18793.23,19304.72,19617.58,19762.35,19866.47,20001.46,20351.61,20668.7,20747,20782.1,20913.87,21180.84,21451.17,21572.41,21548.81,21553.61,21691.71,21946.66,22167.83,22179.83,22095.9,22196.81,22321.78,22524.56,22605.8,22693.25,22799.24,22938.77,23013.71,22921.35,22898.13,23040.5,23298.57,23488.87,23527.99,23462.27,23328.27,23346.84,23576.78,23822.31,23961.95,23858.47,23597.43,23386.87,23511.22,23722.45,23944.91,24021.36,23910.94,23827.6,23659.47,23549.75,23455.01,23448.24,23262.96,22962.37,22746.1,22406.3,22087.74,21814.13,21520.89,21289.86,21114.98,21073.28,21076.85,21225.62,21354.8,21272.25
38695,std_dev,243.68,225.49,212.93,205.84,212.07,214.47,221.4,234.43,248.25,262.37,277.74,295.22,315.66,331.38,349.83,365.76,383.98,398.93,418.59,441.05,461.12,482.76,504.94,536.12,566.73,607.12,649.53,709.72,773.87,846.8,933.48,1014.21,1104.72,1176.57,1245.63,1310.12,1356.97,1408.56,1462.26,1507.85,1552.03,1589.65,1605.05,1640,1655.23,1646.21,1647.79,1668.94,1665.25,1673.38,1697.62,1711.1,1734.94,1766.33,1785.57,1788.41,1781.19,1787.84,1792.97,1789.36,1818.16,1855,1855.3,1840.11,1841.05,1811.76,1766.99,1761.55,1749.3,1715.61,1667.61,1613.21,1578.59,1585.24,1610.11,1643.92,1759.35,1987.65,2312.29,2657.73,2982.87,3261.68,3475.74,3631.26,3782.62,3897.75,4025.01,4133.41,4247.68,4350.08,4413.55,4458,4504.34,4549.49,4566.77,4542.76,4548.76,4572,4622.04,4659.28,4650.28,4638.83,4657.61,4703.75,4751.69,4758.55,4739.73,4725.44,4753.2,4787.84,4827.43,4831.93,4813.4,4819.52,4851.65,4876.25,4896.45,4919.96,4921.35,4965.05,4965.81,4936.16,4920.44,4943.68,4988.27,5038.09,5023.92,5003.1,4969.54,4962.64,5030.48,5066.94,5099.96,5072.95,5057.18,4975.52,5022.03,5077.34,5135.84,5147.36,5145.84,5121.21,5084.6,5085.86,5091.46,5109.06,5125.21,5089.16,5081.56,5080.34,5097.42,5141.27,5126.51,5085.64,5056.75,5095.01,5073.68,5139.81,5214.08,5045.65
38696,mean,313.45,290.17,271.19,260.09,269.9,268.76,273.46,285.18,298.22,311.93,333.52,358.64,385.72,412.44,435.96,452.48,475.32,497.07,523.18,557.33,587.52,616.37,651.94,700.2,757.61,839.07,937.22,1074.07,1236.22,1429.74,1660.83,1896.45,2144.06,2353.4,2543.2,2713.76,2840.15,2970.91,3104.72,3221.88,3323.13,3405.62,3425.83,3461.97,3451.91,3371.62,3326.94,3302.38,3261.9,3257.58,3271.17,3281.39,3307.73,3360.15,3373.78,3334.96,3271.54,3232.06,3196.64,3157.6,3195.59,3258.29,3242.25,3179.77,3105.84,2976.69,2827.16,2753.86,2683.1,2542.54,2354.26,2182.77,2072.6,2062.38,2105.08,2196.35,2460.57,3080.26,4064.12,5260.41,6520.31,7729.79,8790.27,9718.78,10605.21,11460.49,12340.64,13227.03,14105.92,14931.22,15612.43,16153.7,16704.5,17215.07,17548.05,17724.98,17866.73,18069.15,18386.3,18659.23,18732.07,18786.62,18930.74,19166.56,19417.31,19545.87,19540.74,19543.87,19694.37,19916.97,20138.61,20153.25,20106.37,20189.52,20309.71,20469.07,20575.26,20642.83,20743.53,20877.66,20938.16,20890.72,20883.18,20998.78,21230.93,21415.22,21450.18,21419.52,21282.12,21320.57,21545.27,21829.79,21916.12,21852.06,21615.52,21498.98,21585.08,21808.08,22017.44,22107.65,22032.47,21928.25,21748.56,21642.9,21626.31,21615.51,21424.61,21184.17,20947.24,20608.79,20349.27,20166.42,19891.1,19746.39,19596.48,19549.37,19555.19,19800.62,19857.28,19911.2
38696,std_dev,216.6,185.13,163.44,156.36,160.51,162.32,166.2,175.69,179.58,192.13,200.66,216.46,233.89,248.3,261.03,272.39,287.25,300.78,319.55,337.79,355.14,373.35,391.15,414.04,441.25,476.53,519.59,579.52,645,724.75,820.03,914.36,1013.28,1095.59,1171.06,1241.25,1294.35,1348.48,1404.69,1454.46,1498.45,1533.02,1548.26,1571.83,1581.27,1560.49,1551.2,1556.19,1549.06,1557.21,1571.77,1583.55,1601.71,1629.4,1642.82,1632.34,1620.41,1610.72,1601.96,1592.11,1623.41,1659.03,1653.09,1642.06,1631.48,1600.19,1550.51,1528.05,1506.95,1455.67,1388.06,1332.59,1295.54,1298.71,1322.53,1359.91,1457.97,1699.42,2056.19,2462.54,2861.96,3207.45,3480.28,3708.87,3927.03,4124.43,4316.4,4515.92,4706.54,4874.79,5013.55,5107.69,5223.28,5312.5,5363.56,5380.98,5395.42,5477.71,5527.9,5591.53,5590.02,5604.05,5628.57,5677.84,5749.5,5776.79,5767.99,5767.51,5797.71,5855.47,5911.51,5916.69,5911.12,5937.77,5962.06,5997.22,6024.4,6058.7,6079.99,6116.74,6094.74,6107.7,6089.25,6129.66,6194.73,6250.44,6246.04,6239.1,6210.66,6195.2,6280.24,6374.27,6381.57,6378.37,6292.42,6299.43,6320.87,6384.36,6462.6,6497.16,6481.77,6451.8,6388.66,6407.39,6429.48,6450.82,6427.45,6386.75,6378.93,6360.96,6366.02,6350.45,6343.65,6325.94,6282.87,6302.55,6317.33,6338.55,6435.93,6538.28
38697,mean,517.37,502.32,509.28,520.46,523.92,547.83,560.82,587.52,614.04,650.54,690.03,733.43,783.88,823.55,867.3,901.26,939.91,980,1031.45,1082.76,1137.29,1186.01,1241.53,1316.02,1400.59,1502.04,1629.71,1805.34,2004.01,2240.75,2535.51,2826.4,3151.33,3420.82,3673.1,3896.26,4059.62,4229.64,4408.27,4559.59,4691.11,4784.33,4809.63,4851,4830.11,4723.08,4674.32,4644.95,4598.13,4592.14,4614.99,4625.55,4668.26,4740.44,4761.54,4714.38,4652.92,4620.1,4587.4,4536.74,4596.81,4680.93,4659.79,4588.62,4508.45,4365.36,4187.42,4124.44,4051.91,3912.73,3730.57,3553.01,3441.1,3439.63,3502.5,3603.04,3895.8,4584.36,5711.45,7125.55,8702.88,10298.35,11748.49,13060.89,14344.41,15600.86,16901.19,18221.07,19519.03,20737.3,21747.31,22560.62,23390.82,24131.87,24596.88,24822.07,25040.84,25322.46,25775.29,26092.88,26204.91,26289.52,26456.34,26780.7,27121.99,27261.75,27243.32,27248.27,27451.16,27771.92,28027.57,28032.52,27963.28,28098.9,28274.58,28492.65,28624.88,28703.64,28863,29035.87,29127.33,29045.56,29044.5,29188.96,29520.45,29770.28,29819.17,29735.36,29576.56,29651.5,29978.55,30353,30464.45,30347.68,30066.27,29885.63,30092.05,30374.81,30655.57,30804.66,30666.37,30533.54,30329.69,30279.6,30171.99,30210.59,29953.26,29646.38,29348.09,28986.08,28639.49,28357.65,28056.42,27867.03,27679.96,27610.41,27670.28,27898.63,28165.47,28084.66
38697,std_dev,313.6,288.14,281.58,277.04,280.53,292.26,303.35,319.98,335.9,351.58,373.49,392.89,416.09,433.92,458.02,479.48,497.31,518.42,544.3,568.64,594.7,619.56,643.73,673.8,707.09,744.87,782.44,833.99,885.41,947.8,1023.73,1085.88,1165.6,1226.61,1288.18,1346.66,1393.42,1439.86,1492.63,1529.4,1569.01,1605.06,1621.85,1650.12,1667.56,1656.48,1666.35,1678.24,1681.17,1704.41,1726.75,1740.9,1761.56,1790.94,1812.82,1813.08,1808.3,1821.88,1830.24,1825.98,1862.91,1898.45,1893.51,1897.65,1900.93,1889.17,1856.15,1852.21,1848.08,1824.21,1793.32,1752.91,1729.7,1744.5,1778.4,1804.35,1884.77,2049.27,2294.05,2550.56,2826.17,3072.12,3262.74,3413.68,3545.21,3683.66,3814.08,3948.42,4080.01,4195.67,4304.08,4356.56,4430.4,4506.99,4539.39,4524.63,4550.82,4602.81,4666.75,4699.29,4701.01,4719.29,4726.65,4782.43,4835.62,4848.53,4835.79,4821.99,4861.62,4906.11,4932.45,4927.35,4919.33,4949.35,4965.83,4997.49,5028.92,5046.81,5073.44,5103.31,5102.28,5086.67,5102.1,5114.91,5157.34,5199.94,5216.18,5191.63,5160.45,5183.7,5233.72,5318.47,5335.07,5332.61,5270.04,5238.42,5261.74,5346.11,5396.91,5426.62,5390.32,5392.02,5368.94,5378.92,5384.68,5459.46,5455.83,5391.53,5421.74,5449.53,5417.87,5512.59,5484.63,5491.72,5463.26,5440.43,5528.84,5602.02,5634.26,5699.19
38698,mean,409.99,396.56,393.59,390.84,400.26,407.73,415.34,434.41,454.39,473.87,504.38,540.16,578.34,608.52,641.02,664.72,694.1,721.68,758.65,801,839.57,876.83,922.35,978.63,1044.11,1135.26,1246.28,1397.6,1579.9,1795.86,2059.08,2328.56,2618.01,2858.79,3076.15,3272.83,3409.9,3555.09,3705.17,3839.19,3950.91,4031.42,4043.12,4065.81,4034.91,3925.75,3871.26,3829.55,3774.56,3758.22,3771.49,3771.32,3803.37,3855.13,3869.29,3820.87,3751.22,3705.6,3664.69,3617.08,3653.25,3722.4,3699.45,3622.02,3542.21,3405.54,3241.87,3169.75,3093.14,2959.67,2790.38,2631.57,2535.65,2546.03,2611.74,2715.75,2976.1,3595.55,4630.09,5947.81,7383.23,8820.91,10110.34,11239.44,12347.65,13439.81,14580.21,15706.7,16852.17,17914.4,18799.37,19513.47,20197.04,20844.84,21257.41,21482.09,21665.52,21936.66,22314.99,22630.91,22721.15,22786.81,22941.64,23230.14,23565.17,23712.62,23678.6,23680.24,23858.41,24162.87,24395.4,24419.72,24355.14,24460.68,24620.46,24825.23,24926.55,25035.74,25168.84,25309.33,25374.06,25337.13,25317.47,25468.48,25738.47,25965.85,26014.02,25910.27,25783.18,25827.84,26132.06,26465.5,26574.94,26512.24,26229.79,26070.18,26211.35,26497.05,26709.97,26847.29,26746.1,26627.12,26399.79,26338.09,26282.66,26234.97,26062.58,25751.81,25474.5,25162.41,24749.1,24486.12,24238.97,23997.77,23857.78,23822.81,23817.15,24061.64,24276.27,24326.37
38698,std_dev,242.59,206.81,185.43,176.93,174.35,176.33,178.3,183.5,193.12,200.04,212.26,226.76,237.88,252,264.63,274.95,285.73,299.02,314.57,330.18,346.82,361.07,379.37,398.3,420.74,451.05,486.18,533.43,582.42,645.06,717.95,783.76,861.34,921.66,973.61,1025.61,1060.99,1097.45,1139,1173.98,1209.87,1229.67,1237.96,1252.93,1254.3,1237.53,1236.36,1231.23,1226.74,1233.54,1245.83,1247.32,1263.11,1285.37,1297.46,1290,1283.42,1281.68,1282.15,1272.85,1288.17,1315.76,1315.56,1299.67,1288.23,1262.87,1226.16,1215.23,1197.95,1167.53,1125.77,1085.21,1059.51,1068.01,1088.4,1121.04,1199.53,1377.26,1645.16,1944.87,2231.15,2486.99,2698.89,2848.08,2978.99,3104.42,3227.82,3340.75,3452.68,3562.7,3644.91,3703.64,3764.79,3817.44,3838.04,3844.09,3855.72,3883.83,3932.4,3951.2,3948.62,3947.65,3966.75,4009.72,4063.96,4079.46,4067.12,4055.83,4083.88,4138.72,4163.11,4164.14,4151.95,4175.71,4196.97,4235.99,4250.55,4285.22,4310.42,4306.21,4294.39,4332.21,4302.84,4331.55,4377.72,4424.31,4417.86,4421.16,4391.75,4405.51,4458.33,4539,4531.75,4555.15,4494.29,4473.96,4508.83,4543.67,4634.55,4651.91,4663.96,4625.65,4628.37,4625.84,4653.57,4710.37,4715.73,4743.13,4709.58,4779.02,4845.21,4880.37,4914.85,4920.33,4903.34,4901.74,4925.72,4990.2,5021.06,5241.6
38699,mean,415.15,390.52,378.09,366.28,367.41,371.6,373.28,394.09,408.25,428.29,457.61,489.5,528.17,562.99,593.95,619.59,651.38,679.65,716.21,758.25,799.32,836.43,888.73,957.36,1042.2,1155.79,1291.55,1474.36,1685.69,1928.09,2216.48,2489.97,2791.43,3037.16,3270.8,3477.09,3634.05,3798.44,3966.43,4121.76,4257.94,4370.85,4411.76,4476.09,4484.13,4407.63,4383.67,4378.4,4344.72,4356.45,4392.92,4412.06,4456.96,4532.55,4571.75,4545.84,4492.88,4468.03,4440.67,4396.44,4453.57,4553.76,4534.83,4447.32,4357.88,4192.41,3984.83,3903.24,3828.95,3657.3,3415.48,3163.52,2989.03,2956.59,2998.98,3141.93,3569.04,4486.35,5835.96,7357.98,8901.78,10375.29,11645.67,12737.31,13774.51,14788.62,15824.45,16878.75,17923.51,18917.71,19693.63,20344.46,20995.29,21602.47,22009.38,22208.38,22395.03,22642.18,23042.49,23357.38,23464.77,23530.16,23698.48,24019.95,24347.52,24499.16,24483.44,24505.95,24671.31,24984.2,25263.07,25308.26,25237.25,25354.22,25525.79,25724.1,25844.1,25962.75,26070.29,26236.75,26306.97,26241,26260.38,26401.61,26712.34,26954.59,26991.86,26945.95,26780.56,26823.57,27094.2,27444.94,27574.53,27484.95,27201.22,27018.78,27155.05,27441.61,27696.77,27838.98,27773.19,27603.45,27397.71,27279.22,27264.73,27246.53,27059.46,26732.03,26443.98,26058.52,25734.73,25468.67,25144.46,24866.27,24735.04,24708.52,24733.95,24918.45,25141.78,25149.52
38699,std_dev,269.22,235.2,222.52,203.22,202.69,212.98,212.47,228,235.67,250.65,269.04,283.78,302.21,322.91,339.95,354.48,373.49,387.43,411.76,431.74,453.79,475.66,499.6,535.3,570.72,617.89,673.9,743.03,823.67,911.96,1010.94,1100.43,1204,1282.27,1361.44,1429.25,1484.64,1539.72,1601.45,1655.74,1707.12,1756.01,1780.77,1820.06,1841.51,1839.07,1856.39,1877.45,1887.62,1903.71,1937.55,1951.73,1982.3,2024.43,2051.4,2061.31,2055.93,2073.45,2078.11,2071.73,2106.68,2160.96,2159.18,2145.16,2150.6,2121.87,2053.83,2052.93,2036.85,1978.76,1921.11,1829.14,1764.36,1778.78,1796.41,1839.81,2014.55,2356.16,2792.53,3198.23,3537,3835.85,4048.26,4197.62,4326.23,4451.71,4566.44,4679.46,4787.77,4903.64,4959.25,5003.31,5066.48,5117.97,5131.92,5116.3,5107.15,5145.65,5199.81,5243.64,5233.97,5240.92,5269.43,5340.99,5386.88,5390.22,5385.88,5382.04,5409.2,5458.85,5519.28,5516.79,5492.85,5519.05,5524.55,5593.33,5607.73,5646.78,5647.75,5678.92,5674.51,5662.51,5663.84,5701.41,5739.67,5788.86,5820.14,5782.86,5749.67,5752.13,5799.53,5896.32,5930.43,5918.42,5873.32,5805.77,5864.43,5930.63,6009.99,6030.39,6081.05,6044.81,6030.14,6049.93,6048.8,6083.3,6099.68,6095.16,6144.11,6162.24,6225.77,6285.36,6288.19,6274.9,6283.33,6294.14,6277.94,6387.89,6433.59,6487.85
38700,mean,454.02,445.88,431.36,437.55,448.74,456.7,467.6,486.08,507.12,536.63,573.54,614.46,663.09,703.47,742.19,773.5,803.3,837.58,885.85,933.87,985.47,1027.99,1090.75,1162.42,1257.66,1382.05,1538.68,1750.7,2002.84,2291.12,2628.86,2979.76,3338.78,3640.64,3923.24,4160.28,4346.94,4535.54,4732.69,4901.56,5058.52,5172.53,5208.73,5264.65,5244.61,5135.32,5087.16,5046.02,4989.07,4983.3,5000.03,5010.44,5057.79,5132.95,5155.81,5101.1,5023.81,4971.11,4913.19,4858.29,4918.97,4999.96,4965.32,4867.89,4737.51,4521.51,4290.32,4179.56,4077.62,3876.32,3605.44,3339.58,3178.8,3150.22,3204.78,3346.75,3778.55,4737.32,6223.17,7967.64,9764.03,11446.86,12872.01,14124.54,15299.74,16400.76,17524.4,18621.65,19705.59,20702.3,21508.9,22154.95,22797.72,23399.13,23765.12,23953.44,24130.11,24360.5,24761.27,25091.33,25173.47,25267.26,25426.89,25750.53,26032.89,26166.35,26166.09,26184.34,26396.56,26684.36,26920.59,26925.18,26842.9,26959.99,27137.62,27329.54,27442.77,27523.01,27654.74,27828.04,27879.87,27815.18,27813.54,27966.6,28266.02,28502.88,28489.71,28442.54,28312.8,28357.28,28659.25,28972.11,29042.99,28943.72,28665.91,28517.25,28693.45,28942.1,29163.33,29259.06,29133.77,28999.93,28812.96,28721.94,28622.48,28596.82,28328.55,27941.72,27633.32,27253.13,26852.09,26503.01,26191.57,25981.4,25747.82,25721.04,25782.78,26008.57,26253.83,26292.62
38700,std_dev,229.12,205.27,181.05,172.46,166.92,166.31,168.08,175.41,180.97,191.86,204.95,215.15,228.36,238.16,249.99,262.18,273.78,284.92,300.88,315.42,332.07,346.46,363.59,377.7,402.44,429.98,464.04,507.09,553.46,609.84,669.97,732.44,797.37,847.26,898.99,943.79,974.05,1008.3,1044.95,1074.12,1104.52,1132.77,1139.15,1157.49,1165.94,1153.87,1159.51,1165.35,1159.25,1172.46,1188.8,1196.11,1212.41,1230.68,1242.83,1247.34,1249.4,1250.12,1247.17,1243.45,1265.12,1293.04,1284.58,1282.57,1280.62,1255.48,1222.78,1214.01,1206.81,1182.4,1154.94,1116,1090.22,1092.85,1112.56,1137.21,1218.52,1389.82,1621.19,1849.63,2051.98,2228,2364.15,2473.51,2572.78,2662.42,2753.17,2839.8,2929.18,3007.56,3078.17,3132.6,3170.03,3233.14,3264.85,3271.62,3289.15,3313.39,3362.67,3381.87,3386.79,3397.48,3406.53,3447.6,3495.39,3495.06,3494.92,3483.78,3509.94,3556.79,3573.91,3566.14,3572.63,3579.33,3588.88,3620.95,3645.83,3670.21,3665.36,3700.89,3703.89,3702.76,3693.08,3715.07,3757.12,3803.81,3790.18,3773.54,3776.85,3758.84,3822.87,3856.37,3862.93,3850.8,3832.57,3837.48,3858.54,3901.32,3930.74,3930.37,3954.24,3891.36,3919.44,3949.92,3986.93,3953.71,3976.8,3949.44,3955.84,3966.91,4004.18,4050.26,4023.48,4014.82,4007.86,4045.77,4050.04,4111.87,4118.25,4268.6
38701,mean,370.35,347.13,322.74,322.95,312.9,312.15,315.91,336.26,342.85,361.91,377.96,403.86,435.46,462.57,482.59,503.83,521.99,543.36,572.64,603.3,634.16,661.61,698.63,746.02,804.87,880.86,978.4,1115.35,1274.95,1472.37,1701.68,1945.82,2208.95,2426.54,2627.91,2806.19,2935.15,3068.83,3201.27,3322.6,3430.31,3502.67,3516.72,3540.01,3512.4,3418.64,3364.69,3325.29,3275,3254.2,3260.2,3266.59,3295.35,3341.53,3353.54,3309.1,3244.35,3196.99,3151.96,3116.63,3147.56,3204.05,3182.95,3112.7,3030.84,2890.43,2737.07,2671.36,2598.54,2468.76,2295.75,2134.73,2037.74,2028.98,2063.62,2150.35,2406.19,2993.12,3978.29,5235.99,6612.17,7983.25,9205.69,10325.86,11405.38,12452.43,13557.71,14665.71,15767.96,16802.03,17673.43,18377.77,19072.9,19682.67,20095.75,20320.81,20512.08,20712.13,21081.1,21395.5,21496.93,21581.95,21740.14,22015.32,22306.69,22410.21,22431.11,22437.76,22605,22896.75,23110.5,23119.35,23048.15,23163.44,23318.21,23491.39,23588.72,23659.28,23796.56,23940.96,24026.02,23970.21,23944.94,24112.29,24372.09,24567.28,24577.98,24540.55,24419.52,24446.04,24697.57,24975.06,25046.4,24966.77,24718.28,24591.36,24703.51,24888.21,25102.99,25183.03,25065.66,24982.25,24792.78,24684.59,24586.98,24561.97,24341.23,24067.09,23702.01,23345.35,22948.96,22651.21,22355.03,22110.27,21957.57,21894.27,21939.99,22082.28,22245.19,22104.56
